CustomerID,TransactionNo,Date,ProductNo,product,market_price,Quantity,CustomerNo
22,581497,08-11-2021,22727,One Man Show Gold Eau De Toilette,2340,10,17497
22,581497,09-11-2021,22730,"Chicken - Breakfast Ham, Sliced",213,5,17497
22,581497,10-11-2021,22735,Shot Body Spray - Red Stallion,195,2,17497
22,581497,11-11-2021,22736,Detoxifying Mineral Pack,395,3,17497
22,581497,12-11-2021,22738,Plastic Hook/Hanger Card Self Adhesive/Stickable - BH 048,99,1,17497
22,581497,15-11-2021,22805,Shank Karma Brass Puja Thali - Golden,490,1,17497
22,581497,16-11-2021,22835,All Natural Honey Peanut Butter - Creamy,449,4,17497
22,581497,17-11-2021,22895,Organic - Methi/Menthya/Fenugreek Powder,52,1,17497
22,581497,18-11-2021,22896,Organic - Cinnamon/Chakke,239,2,17497
22,581497,19-11-2021,22898,Tasty Twist Sizzling Tandoori Multi-Use Seasoning,20,2,17497
22,581497,22-11-2021,22943,Vital Wheat Gluten,150,1,17497
22,581497,23-11-2021,23084,Mealmaker - Soya Chunks,89,37,17497
22,581497,24-11-2021,23168,Fresh Start Water Cleanser,750,1,17497
22,581497,25-11-2021,23204,Stemless Byadgi Chilli Powder/Menasina Pudi - Dandi Cut,70,13,17497
22,581497,26-11-2021,23205,To Be Man Eau De Toilette,2900,8,17497
22,581497,29-11-2021,23301,Spice - Smoked Paprika,199,1,17497
22,581497,30-11-2021,23355,Phyto-Rx Whitening & Brightening Face Wash,395,36,17497
22,581497,01-12-2021,23356,Active Clean Shower Gel,597,1,17497
22,581497,02-12-2021,23357,"Chopping-Cutting Board - Bamboo Wood, Steel Handle, BH 044",425,2,17497
22,581497,03-12-2021,23358,Chicken-Crispy Fries 280gm+ Crunchy Nuggets 450gm+Chicken Patty-Desi Style 330gm,600,2,17497
22,581497,06-12-2021,35970,Fizz Classic Cola - Guilt-Free Soft Drink With Zero Sugar & No Preservatives,60,2,17497
22,581497,07-12-2021,47566,Perfume - To Be Woman EDP,1650,5,17497
22,581497,08-12-2021,82583,Frozen Dessert - Dark Divine Chocolate Sensation,219,4,17497
22,581497,09-12-2021,84029G,"Dual Sided Foot File - Crystal Clear Transparent, Colour May Vary",159,11,17497
22,581497,10-12-2021,84997C,Agarbathi - Natural Incense Sticks (Jasmine),20,3,17497
22,581497,13-12-2021,85049G,Kutki Capsules - Natural Liver Tonic,300,2,17497
22,581497,14-12-2021,20727,Pure Radiance Facial Oil Replenish + Rebalance,699,8,17497
22,581497,15-12-2021,22383,Moong Dal/Hesaru Bele,185,2,17497
22,581497,16-12-2021,23206,"Adult Diapers - Super Breathable, Small",526,3,17497
22,581497,17-12-2021,23206,Sun Protect Non-Oily Sunscreen SPF 50,169,1,17497
22,581497,20-12-2021,23207,Bay Leaves,30,1,17497
22,581497,21-12-2021,23208,"Utility Set - Veg Knife, Lighter, Peeler",197,3,17497
23,581498,22-12-2021,20669,Deluxe Grooming Set - Ergonomic Care,1899,3,14498
23,581498,23-12-2021,20679,Premium Wafer Bites - Hazelnut,85,5,14498
23,581498,24-12-2021,20717,"Glass Water Bottle With Round Base - Transparent, B1364",449,1,14498
23,581498,27-12-2021,20718,Chocolate - Milk,85,1,14498
23,581498,28-12-2021,20750,Garlic & Herbs Butter,160,1,14498
23,581498,29-12-2021,20961,Broccoli,57.5,1,14498
23,581498,30-12-2021,20963,Organic Rajgira Atta/Amaranth Flour,109,1,14498
23,581498,31-12-2021,21115,Masala - Rajma,140,1,14498
23,581498,01-01-2021,21125,Veggie Wash,289,3,14498
23,581498,04-01-2021,21137,Thai Premium Jasmine Rice,475,4,14498
23,581498,05-01-2021,21155,"Spray - Home & Office Air Freshener, Cool Surf Blue",149,4,14498
23,581498,06-01-2021,21166,"Natura Rice & Walnut Drink, Vegan",349,3,14498
23,581498,07-01-2021,21169,Dri Damage Protect Hair Styling Gel,80,2,14498
23,581498,08-01-2021,21174,Organic - Tamarind/Hunisehannu Whole,195,2,14498
23,581498,11-01-2021,21181,Air Freshener Spray Bottle - Aromas of Kashmir,161,6,14498
23,581498,12-01-2021,21216,Bread - Pav,30,2,14498
23,581498,13-01-2021,21217,"Plastic Container - Printed, Crystal, 14803-P",855,3,14498
23,581498,14-01-2021,21218,Wildberry Fruit Flavoured Candies,100,4,14498
23,581498,15-01-2021,21232,Puff - Pastry Sheet,179,13,14498
23,581498,18-01-2021,21239,Breathe Free Capsules,225,1,14498
23,581498,19-01-2021,21257,"Gas Stove-3 Burner Royale Plus Schott Glass, Black (40177)",10695,3,14498
23,581498,20-01-2021,21327,Cycloherb - Ayurvedic Capsules for PCOD/PCOS,400,1,14498
23,581498,21-01-2021,21328,Nanda Deep Brass Diya Oil Lamp Puja S7 - Golden,299,1,14498
23,581498,22-01-2021,21329,Salted Almonds,350,1,14498
23,581498,25-01-2021,21411,Red Rice Poha - Thick,70,1,14498
23,581498,26-01-2021,21430,Exfoliating Body Wash - Coconut Joy,249,3,14498
23,581498,27-01-2021,21494,Cocoa,165,7,14498
23,581498,28-01-2021,21523,Noni Fruit Powder - Supports Healthy Cellular Tissue Growth,195,1,14498
23,581498,29-01-2021,21557,Organics Herbo Protein Powder,300,1,14498
23,581498,01-02-2021,21558,Four Blades Pack,799,1,14498
23,581498,02-02-2021,21731,Matic Stain Champion Front & Top Load,200,9,14498
23,581498,03-02-2021,21754,Children's Shampoo,192,2,14498
23,581498,04-02-2021,21790,Chicken Overload Pizza - Large,549,1,14498
23,581498,05-02-2021,21843,"Plastic Bucket With Handle - Blue, Super Saver, 10170B",150,5,14498
23,581498,08-02-2021,21864,Instant Popcorn Value Pack - Cheese,100,2,14498
23,581498,09-02-2021,21874,100% Spanish Olive Oil,5025,2,14498
23,581498,10-02-2021,21876,Platina - Nutricrunch Digestive Marie,15,4,14498
23,581498,11-02-2021,21890,White Perfect - Clinical New Skin Essence Lotion,995,1,14498
23,581498,12-02-2021,21912,Sona Masoori Boiled Rice,1500,1,14498
23,581498,15-02-2021,21916,Sugar Free Digestive Cookies - Vanilla Butter,100,7,14498
23,581498,16-02-2021,21930,Lavender Try Me Personal Care Gift Set,1000,2,14498
23,581498,17-02-2021,21931,Valse Juice/water Glass Tumbler,666,6,14498
23,581498,18-02-2021,21934,Avocado Oil,899,1,14498
23,581498,19-02-2021,21935,Bleach Pen Gel,400,7,14498
23,581498,22-02-2021,21942,Assorted Cookies,235,1,14498
23,581498,23-02-2021,21955,Pure Melamine Round Dinner Plate - Golden Paisley,210,1,14498
23,581498,24-02-2021,21977,GF Chocochip Cookie,57,1,14498
23,581498,25-02-2021,21983,Anti Germ Liquid Detergent,470,1,14498
23,581498,26-02-2021,21987,Masala - Fish Curry,22,2,14498
23,581498,01-03-2021,21989,"Select - Chai Masala, Ginger",55,1,14498
23,581498,02-03-2021,22041,Sona Masoori Rice/Akki Raw Rice/Akki - Super Premium,750,2,14498
23,581498,03-03-2021,22059,Good Day Cashew Cookies,60,1,14498
23,581498,04-03-2021,22069,Basic Blue Man Deodorant,279,3,14498
23,581498,05-03-2021,22077,Orange Dia Jam,160,2,14498
23,581498,08-03-2021,22083,"Reusable Fabric Diaper - Medium, Pink",269,2,14498
23,581498,09-03-2021,22086,"3-In-1 Aluminium Pressure Cooker - Smart, Induction Base, Hard Anodised, Black",3199,52,14498
23,581498,10-03-2021,22099,Exo Round Dish wash bar - Round ( with free scrubber),43,2,14498
23,581498,11-03-2021,22114,Laxinol H,430,4,14498
23,581498,12-03-2021,22139,Californian Almonds,395,2,14498
23,581498,15-03-2021,22141,Chai/Opalware Coffee Mug Set - Silken Charms,395,7,14498
23,581498,16-03-2021,22142,Juice Drink With Nata De Coco - Mango,50,2,14498
23,581498,17-03-2021,22144,Keto Noodles,399,8,14498
23,581498,18-03-2021,22161,Chai / Coffee/ Tea-Milk Mug - Sea With Ship Print,299,2,14498
23,581498,19-03-2021,22173,Hand Sanitizer,125,3,14498
23,581498,22-03-2021,22174,Dried Shiitake Mushrooms,450,3,14498
23,581498,23-03-2021,22175,Fresh Aqua,275,1,14498
23,581498,24-03-2021,22178,Smile Joy Bathroom & Car Freshener - Twin Pack,50,1,14498
23,581498,25-03-2021,22179,Chaste Noir Eau De Toilette For Men,599,1,14498
23,581498,26-03-2021,22186,Olive Leaf Infusion - Olive & Mint Leaves,149,1,14498
23,581498,29-03-2021,22187,Organic - Cardamom Whole/Elakki,380,6,14498
23,581498,30-03-2021,22193,"Adult Cat Food Pocket Ocean Fish 7kg + Wet Meal Tuna In Jelly, Adult Cat 1.02kg",2220,1,14498
23,581498,31-03-2021,22195,Pasta - Spaghetti,140,3,14498
23,581498,01-04-2021,22196,Potato Smasher - Wooden Handle,159,2,14498
23,581498,02-04-2021,22207,Tru Mango,10,1,14498
23,581498,05-04-2021,22278,Dark Fantasy Cream Biscuit - Choco Creme,75,2,14498
23,581498,06-04-2021,22301,"Garnier Hair Color (70 ml + 60 g) Shade 4, Brown+Loreal Paris Shampoo 75 ml",249,2,14498
23,581498,07-04-2021,22302,Shampoo - Aloe Tearless,130,4,14498
23,581498,08-04-2021,22303,"Snack Time - Sandwich Masala, Chatpata Flavour",99,4,14498
23,581498,09-04-2021,22304,Potato Crisps - Sour Cream and Onion,520,1,14498
23,581498,12-04-2021,22308,Anti Dandruff Shampoo,845,2,14498
23,581498,13-04-2021,22327,"Bathing/Cleaning Bucket - With Plastic Handle, Pink, L1145PH-LT PK",408,4,14498
23,581498,14-04-2021,22328,Butter - Almond Cacao Crunchy,590,4,14498
23,581498,15-04-2021,22352,Vaporisateur Natural Spray - Hot Red Box,3000,6,14498
23,581498,16-04-2021,22357,"Chota Bheem Frankie Style Long Plastic Lunch Box - With Container, Fork & Spoon, Assorted Colour",210,1,14498
23,581498,19-04-2021,22358,"2 Fold Umbrella - Auto-Open & Manual Close, Medium Violet",749,1,14498
23,581498,20-04-2021,22367,Chintashoonya Ras,295,7,14498
23,581498,21-04-2021,22371,Fruit Cookies - Family Pack,275,1,14498
23,581498,22-04-2021,22374,Roll on Glass Deodorant - Original For Men,275,1,14498
23,581498,23-04-2021,22378,Green Mint Mouthfreshener,70,2,14498
23,581498,26-04-2021,22379,Fabric Roll-On Mosquito Repellent,75,4,14498
23,581498,27-04-2021,22381,"Safewash Top Load Matic Liquid Detergent, 1 kg + Maxkleen Floor Cleaner 975 ml",378,1,14498
23,581498,28-04-2021,22411,Crackers - Cream,149,2,14498
23,581498,29-04-2021,22422,Veda Marie Light Biscuits,10,1,14498
23,581498,30-04-2021,22424,Almonds Rose Petal,189,1,14498
23,581498,03-05-2021,22429,Lemon Chaat - Pickle in your pocket,50,1,14498
23,581498,04-05-2021,22456,Brightening Night Cream,950,4,14498
23,581498,05-05-2021,22457,"Antibacterial Germ Kill Spray (No Gas) – Safe On Skin, Safe On Surfaces",199,2,14498
23,581498,06-05-2021,22471,"Frost Stainless Steel Bottle With Sipper Cap - Black, PXP 1004 CQ",445,1,14498
23,581498,07-05-2021,22474,Papaya Pack For Blemishes & Pigmentation,225,1,14498
23,581498,10-05-2021,22488,Snacks Serving Glass Set - Orange,999,2,14498
23,581498,11-05-2021,22498,Idly & Dosa Batter - Ready to use,70,1,14498
23,581498,12-05-2021,22507,Almond Milk - Chocolate,190,1,14498
23,581498,13-05-2021,22526,Insta Glow Gold Bleach,120,1,14498
23,581498,14-05-2021,22553,Masala - Curry,52,1,14498
23,581498,17-05-2021,22557,Citrus Blast Lemon Orange Shower Gel,400,1,14498
23,581498,18-05-2021,22619,Barley Grass Powder - Detoxifying & Alkalizing,300,1,14498
23,581498,19-05-2021,22622,"Syoss - Renew 7 Complete Repair, 02 Conditioner",425,1,14498
23,581498,20-05-2021,22624,Darjeeling Oolong Tea - Tapas,425,1,14498
23,581498,21-05-2021,22629,Powder - Channa Masala,70,2,14498
23,581498,24-05-2021,22632,W5 Perfume Spray For Women,299,1,14498
23,581498,25-05-2021,22645,Wafer - Vanille,199,4,14498
23,581498,26-05-2021,22654,Streak6 Cartridges,649,2,14498
23,581498,27-05-2021,22659,Deluxe Crackers - Cheese,150,1,14498
23,581498,28-05-2021,22666,Copper Bottle With Tumbler - Hammered,1995,11,14498
23,581498,31-05-2021,22676,Lime Fresh 500 ml + Laundry San- Spring Blossom 480 ml,363,1,14498
23,581498,01-06-2021,22684,N150 Pink Paradise Eau De Toilette,798,1,14498
23,581498,02-06-2021,22694,Tango Whisky Glass Tumbler,666,1,14498
23,581498,03-06-2021,22697,"Roast Almond Chocolate Bar, 36 g",360,6,14498
23,581498,04-06-2021,22698,Lime & Basil Body Wash With Mandarine,399,9,14498
23,581498,07-06-2021,22699,Protect Plus - Neem Based Plant Protection,330,6,14498
23,581498,08-06-2021,22722,Malgudi Filter Coffee - 60:40,90,3,14498
23,581498,09-06-2021,22733,Fruit Jam - Mixed Berry,145,1,14498
23,581498,10-06-2021,22734,Ginger Garlic,79,5,14498
23,581498,11-06-2021,22776,Screw Driver Set,599,1,14498
23,581498,14-06-2021,22795,Organic -Suji,52,1,14498
23,581498,15-06-2021,22807,Popular Plastic Strip Bucket - Blue,199,2,14498
23,581498,16-06-2021,22813,Orange Body Wash Soap,70,4,14498
23,581498,17-06-2021,22838,Yellow Pumpkin - Avial Cut,31.25,1,14498
23,581498,18-06-2021,22844,Little Millet Rice - Pesticide Free,77,2,14498
23,581498,21-06-2021,22845,Safe Handz Hand Wash - Lemon & Glycerine With Coconut Milk,68,1,14498
23,581498,22-06-2021,22865,Guard 3 Cartridge,175,1,14498
23,581498,23-06-2021,22866,Sunami Kharata,195,2,14498
23,581498,24-06-2021,22891,Hair Oil - Pigmentation,377,1,14498
23,581498,25-06-2021,22900,Neem Wood Wide Tooth Comb,215,2,14498
23,581498,28-06-2021,22910,Narayana Oil,650,5,14498
23,581498,29-06-2021,22952,Standard USB 2.0 Cable AM To AF Extension For Computer,297,7,14498
23,581498,30-06-2021,22960,Organic Black Pepper/Kari Menasui,199,5,14498
23,581498,01-07-2021,22961,Business Card Holder - 120 Cards,110,4,14498
23,581498,02-07-2021,22966,Aloo Tikki,180,2,14498
23,581498,05-07-2021,22993,"Cool Sticks Water Bottle Ice Cube Tray - With Lid, Assorted Colour",110,2,14498
23,581498,06-07-2021,23012,Powder - Coriander,143,1,14498
23,581498,07-07-2021,23013,"Deltoid Lite Face Masks In Grey Knit Fabric With Binding - 1S1022, Medium",245,1,14498
23,581498,08-07-2021,23014,Collagen Under Eye Cream,1150,2,14498
23,581498,09-07-2021,23080,Biscuits - Ranch,50,5,14498
23,581498,12-07-2021,23170,Wheat Sihor,325,4,14498
23,581498,13-07-2021,23171,Fragrance Body Spray - Tranquil,199,5,14498
23,581498,14-07-2021,23172,Aluminium Outer Lid Pressure Cooker - Evok,1125,4,14498
23,581498,15-07-2021,23181,Air Freshener Spray - Jasmine & Camphor,150,1,14498
23,581498,16-07-2021,23196,Extra Virgin Olive Oil 2L + Olive Leaf Infusion - Classic 15 g,2849,1,14498
23,581498,19-07-2021,23198,Rose Woman Deodorant,279,2,14498
23,581498,20-07-2021,23245,Neem & Turmeric Clear Skin Soap Combo,325,5,14498
23,581498,21-07-2021,23295,Tamarind - Sweet,123.75,1,14498
23,581498,22-07-2021,23298,Shampoo - Environmental Defence,530,1,14498
23,581498,23-07-2021,23300,Aluminium Induction Base Sauce Pan - Silver.,749,9,14498
23,581498,26-07-2021,23301,Lite Health & Nutrition Drink - Regular Malt Flavour,298,32,14498
23,581498,27-07-2021,23311,Fluoride Free Toothpaste - Strawberry Flavor,298,6,14498
23,581498,28-07-2021,23312,Turbo Bucket - Assorted Colour,278,3,14498
23,581498,29-07-2021,23328,Jeera Goli,125,6,14498
23,581498,30-07-2021,23349,Shells - Taco,170,8,14498
23,581498,02-08-2021,23351,White Radiance Whip - UV SPF 30,1999,22,14498
23,581498,03-08-2021,23352,Heat & Serve - Whole Wheat Paratha,105,8,14498
23,581498,04-08-2021,23353,Dreams Carrot Pudding Cup Cake 6-In-1,50,10,14498
23,581498,05-08-2021,23354,Organic - Garam Masala,75,9,14498
23,581498,06-08-2021,23368,Iveo Glass Diamond Whisky/Juice Glass Set,688,3,14498
23,581498,09-08-2021,23369,Green Tea - Long Leaf,660,1,14498
23,581498,10-08-2021,23370,Revitalift Moisturizing Day Cream SPF 23 PA++,845,3,14498
23,581498,11-08-2021,23382,"Sona Masuri Raw Rice/Akki - 18 Months, Pesticide Free",105,10,14498
23,581498,12-08-2021,23388,Classic Plastic Dustbin / Garbage Bin - Beige,546,1,14498
23,581498,13-08-2021,23480,Dishwash Liquid - Gel Lemon,109,1,14498
23,581498,16-08-2021,23493,Hot Water Rubber Bag - Both Side Ribbed,370,1,14498
23,581498,17-08-2021,23494,Choco Slab - Dark,155,1,14498
23,581498,18-08-2021,23497,"Basmati Rice - Mogra, Broken/Tukda 5 Kg + Wheat Flour (Chakki Atta) 5 Kg",650,1,14498
23,581498,19-08-2021,23501,Powder - Cumin,55,1,14498
23,581498,20-08-2021,23564,Eneloop Rechargeable Battery AA,550,1,14498
23,581498,23-08-2021,35970,Chutney Powder - Andhra Khara,50,6,14498
23,581498,24-08-2021,48138,Refreshing Face & Body Wash - With Menthol,295,1,14498
23,581498,25-08-2021,71053,Instant Noodles - Duck Flavour,35,1,14498
23,581498,26-08-2021,72349B,"Casserole For Roti/Chapati - Cosmos, Orange",192,2,14498
23,581498,27-08-2021,79321,Nourishing Face Moisturizing Lotion,85,10,14498
23,581498,30-08-2021,82001S,Skinguard Razor,350,2,14498
23,581498,31-08-2021,82482,Cut Sewaiyan,45,4,14498
23,581498,01-09-2021,82552,Mix - Badam Milk,105,1,14498
23,581498,02-09-2021,21171,Fragrance Body Spray - 1 Good Morning & 2 Storm,398,1,14498
23,581498,03-09-2021,82581,Ginger - Organically Grown,7.5,1,14498
23,581498,06-09-2021,82600,Plastic Baby Toilet Potty - Assorted Colour,174,4,14498
23,581498,07-09-2021,84029E,Petals - Mandya Panty Liners,499,4,14498
23,581498,08-09-2021,84032A,Skin Lightening Shiner Bleach With Diamond Dust,20,4,14498
23,581498,09-09-2021,84032B,Lusciously Thick & Long Shampoo,215,3,14498
23,581498,10-09-2021,84375,Hazelnut Cold Brew Packs,500,3,14498
23,581498,13-09-2021,84509A,Breakfast Mix - Finger Millet Ragi Dosa,149,1,14498
23,581498,14-09-2021,84558A,Chicken Masala,38,1,14498
23,581498,15-09-2021,84832,Instant Mix - Ragi Idli,65,26,14498
23,581498,16-09-2021,84968E,Strong Teeth Anticavity Toothpaste With Amino Shakti - Saver Pack,434,1,14498
23,581498,17-09-2021,84970S,Vanilla-Infused Honey,120,1,14498
23,581498,20-09-2021,84997A,Kapadwanj Bohra Kaari Spice Blend,395,2,14498
23,581498,21-09-2021,84997B,"Cheese - Organic, Cheddar, Pepper",282,3,14498
23,581498,22-09-2021,84997D,Signature Gold Black Musk & Cedar Wood Perfume,450,1,14498
23,581498,23-09-2021,85038,Charm Avatar Deodorant & Body Spray Perfume For Men,199,1,14498
23,581498,24-09-2021,85048,Premium Panchphoran,160,1,14498
23,581498,27-09-2021,85049A,Garlic & Chilly Toasty Cheese Slices,250,5,14498
23,581498,28-09-2021,85049E,Shaving Foam Lemon,200,4,14498
23,581498,29-09-2021,85150,Steel Milk Sauce Pan With Copper Bottom,599,1,14498
23,581498,30-09-2021,85174,India's No-1 Fluoride Free Toothpaste,100,1,14498
23,581498,01-10-2021,20712,Cookies - Pista Badam,150,3,14498
23,581498,04-10-2021,20713,Active Sport Face Wash,180,8,14498
23,581498,05-10-2021,21928,"Steel Lunch/Tiffin Box - Large, InsuLock",477,2,14498
23,581498,06-10-2021,22386,Sambal - Oelek,240,1,14498
23,581498,07-10-2021,22663,Jasmine Age Defying Moisturiser,650,2,14498
23,581498,08-10-2021,23199,Wasabi Powder,499,6,14498
23,581498,11-10-2021,23201,Hemp Seed Oil Body Wash With Neem,399,6,14498
23,581498,12-10-2021,85099B,Kesar Mango,143.75,5,14498
23,581498,13-10-2021,85099C,"Crackers - Rock Salt & Pepper, Gluten Free",225,4,14498
23,581498,14-10-2021,20726,Organic - Chia,325,3,14498
23,581498,15-10-2021,20728,Beard Kit,3300,4,14498
23,581498,18-10-2021,22384,Baby Cream,260,1,14498
23,581498,19-10-2021,23437,Vacuum Fried Jackfruit,100,1,14498
24,581500,20-10-2021,82486,Namkeen - Congress,72,4,15344
24,581500,21-10-2021,85066,Hand Wash - Orange Peel,99,4,15344
24,581500,22-10-2021,48187,Bhujia Sev,140,2,15344
25,581501,25-10-2021,22319,Planter Pot - Medium No 3 Brown,110,180,12985
25,581501,26-10-2021,20704,Aluminium Large Round Mould - Assorted Colour,759,8,12985
25,581501,27-10-2021,21564,Apple Cider Vinegar With Mother,575,24,12985
25,581501,28-10-2021,21563,Sliced Jalapeno,150,24,12985
25,581501,29-10-2021,22165,Homemade  Seedless Amla Pickle - No Preservatives,475,12,12985
25,581501,01-11-2021,22299,Power 10 Formula Po Effector,950,48,12985
25,581501,02-11-2021,22447,"Tablet - Organic, Forskolin, Coleus, 450 mg, USDA Certified",780,12,12985
25,581501,03-11-2021,22442,"Plastic Beaute Strainer - Decorative, Assorted Colour 1 pc 17 cm",65,12,12985
25,581501,04-11-2021,22495,Freshly Baked - Plain Lavash,130,12,12985
25,581501,05-11-2021,22544,"Organic Misri - Whole, Sugar/Sakkare Candy",99,96,12985
25,581501,08-11-2021,22695,Glass Dessert Bowl,408,24,12985
25,581501,09-11-2021,22785,Fields Of Gold - Red Rice,99,12,12985
25,581501,10-11-2021,22811,Disinfectant Floor Cleaner,280,12,12985
25,581501,11-11-2021,22807,Argan Oil - Body Butter,550,12,12985
25,581501,12-11-2021,22942,Lemon and Active Salt Dishwash Cleaning Gel,125,12,12985
25,581501,15-11-2021,22808,Platinum Active-Shield Disinfectant Toilet Cleaner Liquid - Lavender,99,12,12985
25,581501,16-11-2021,23143,Coccinia - Sliced,28.75,4,12985
25,581501,17-11-2021,23151,Eggs - White Leghorn,60,12,12985
25,581501,18-11-2021,23425,Dranex Drain Cleaner,135,12,12985
25,581501,19-11-2021,84356,Chocolate Sprinkle,75,12,12985
25,581501,22-11-2021,85173,XX3 Cologne Spray - For Men,250,12,12985
25,581501,23-11-2021,21731,Pickle - Fish,225,24,12985
25,581501,24-11-2021,23480,Earl Grey Black Tea - Finest Tea Collection,505,8,12985
25,581501,25-11-2021,22545,Walker Toffee N Pecan 150G,349,96,12985
25,581502,26-11-2021,22087,"Anti Dandruff Conditioner - With Tea Tree & Ginger Oil, For Dandruff Free Hair",349,6,15910
25,581502,29-11-2021,21209,Sunrise Extra Sachet,680,5,15910
25,581502,30-11-2021,20668,Sugar Free Digestive Cookies - Natural Fig Biscotti,100,24,15910
25,581502,01-12-2021,21790,Namkeen - Corn Mixture,65,6,15910
25,581502,02-12-2021,23270,Signature Gold Temptation,250,4,15910
25,581502,03-12-2021,23103,Keto Namak Paare,499,8,15910
25,581502,06-12-2021,22576,Grand'Or Almonds,290,2,15910
25,581502,07-12-2021,22153,Gluten-Free Singhara Atta,259,13,15910
25,581502,08-12-2021,21810,"Milk Mug - Red & White, Flower Print",449,6,15910
25,581502,09-12-2021,22155,Plastic Cloth Hangers - Blue,299,6,15910
25,581502,10-12-2021,23210,Premium Raw Organic Melon Seeds,125,12,15910
25,581502,13-12-2021,22573,Peppermint Leaves Powder - Useful To Relieve Spasm & Pain In Intestines,295,8,15910
25,581502,14-12-2021,22075,Opalware Dinner Set - Radiant Curves,1375,4,15910
25,581502,15-12-2021,85049A,Steel Induction Bottom Tope/Patila/Bhagona - No. 15,589,4,15910
25,581502,16-12-2021,22734,Organic - Dry Ginger Flakes,49,4,15910
25,581502,17-12-2021,23274,Healthy Daily Eggs,70,8,15910
25,581502,20-12-2021,22153,Oil - Clove,75,1,15910
25,581502,21-12-2021,22596,Organic Brown Rice 5 Kg + Multigrain Atta 5 Kg Pouch,769,24,15910
25,581502,22-12-2021,22952,oriental-Instant Noodles - Tomato Flavour,40,10,15910
25,581502,23-12-2021,22141,Digestive Seeds,70,3,15910
25,581514,24-12-2021,22753,My Passion For Him - Perfumed Deodorant Natural Spray,295,12,17754
25,581514,27-12-2021,22755,Wonder Dry Pants - Double Extra Large Size Diapers,499,12,17754
25,581514,28-12-2021,22754,Honey & Almonds Advanced Nourishing Body Lotion,195,12,17754
25,581514,29-12-2021,22721,Premium Care XXL - 30 Diaper Pants,1099,4,17754
25,581514,30-12-2021,22059,Women Eau De Parfum,4700,12,17754
25,581514,31-12-2021,22199,Dog Food - Lamb Flavour,2450,13,17754
25,581514,01-01-2021,22200,Hydra White Foam Cleanser,790,2,17754
25,581514,04-01-2021,84032A,Safed Musli Root Powder - Promotes Vigour & Vitality,1245,9,17754
25,581514,05-01-2021,84032B,Argan Oil - Conditioner,350,9,17754
25,581514,06-01-2021,84031A,Alphonso Mango Body Wash With Vanilla Beans,399,10,17754
25,581514,07-01-2021,84031B,Jackfruit - Peeled,68.75,14,17754
25,581514,08-01-2021,22646,Easy Lock Round Plastic Container,217,4,17754
25,581514,11-01-2021,22644,"Sauce - Chilli, Hot",240,4,17754
25,581514,12-01-2021,22645,Byadagi Chilli Powder,69,4,17754
25,581514,13-01-2021,22394,Masala - Kofta,60,12,17754
25,581514,14-01-2021,17091J,N95 + PM2.5 Anti Pollution Face Mask With Activated Carbon - Large,225,66,17754
25,581514,15-01-2021,35471D,Nutty Hazelnut Flavoured Instant Coffee Sticks,350,12,17754
25,581514,18-01-2021,22075,"Crackers - Herb, Gluten free",225,24,17754
25,581514,19-01-2021,17091J,Thousand Island Dressing,129,24,17754
25,581514,20-01-2021,22069,Potato Cheese Bites,225,20,17754
25,581514,21-01-2021,22068,Millet Dosa Batter,90,14,17754
25,581514,22-01-2021,22500,Superlite Advanced Oil - Sunflower,729,4,17754
25,581514,25-01-2021,22075,Assam Black Tea,159,24,17754
25,581514,26-01-2021,21705,Licorice & Saffron Skin Lightening,155,84,17754
25,581516,27-01-2021,21109,Chicken & Lamb Gourmet Loaf - Super Food,150,12,14422
25,581516,28-01-2021,21111,Lychee Blossom Honey,415,24,14422
25,581516,29-01-2021,21705,Garam Masala,110,24,14422
25,581516,01-02-2021,22185,Portable Female Urination Device For Women - Disposable,175,12,14422
25,581516,02-02-2021,22442,Vegan Parmesan Cheezy Seasoning,400,12,14422
25,581516,03-02-2021,21620,Everyday Nutri Flour - Gluten Free,50,12,14422
25,581516,04-02-2021,84029G,Skin Natural Serum sheetmask (Light complete +2 Charcoal),297,8,14422
25,581516,05-02-2021,21485,Manglore Rice Papad,65,3,14422
25,581516,08-02-2021,22111,Dry Chilli Garlic Condiment,125,6,14422
25,581516,09-02-2021,23355,BBQ Sunflower,130,8,14422
25,581516,10-02-2021,22112,Walnuts - Californian,1480,6,14422
25,581516,11-02-2021,23356,Curd,42,6,14422
25,581516,12-02-2021,21108,Sauce - Aglio Olio,290,18,14422
25,581516,15-02-2021,22171,Opalware La Opala Dinner Set WL - Scarlet Bloom,2395,4,14422
25,581516,16-02-2021,23301,T & G Adv. Sun Care Daily Moisturising Lotion - SPF 30,230,24,14422
25,581538,17-02-2021,23193,Premium Cat Food - Tuna Filets & Whole Prawns In Gravy,80,6,14446
25,581538,18-02-2021,23194,Kerala Blasters Hasta Hand Sanitizer - Yennum Yellow,25,1,14446
25,581538,19-02-2021,23084,Natural Nourishing Hair Oil,393,2,14446
25,581538,22-02-2021,22068,Fish Finger,210,1,14446
25,581538,23-02-2021,22956,Liv-12 Tablets,200,1,14446
25,581538,24-02-2021,20936,Spyroll,60,1,14446
25,581538,25-02-2021,23040,Snake Gourd - Organically Grown,25,1,14446
25,581538,26-02-2021,22909,Composter Metal Lid,750,1,14446
25,581538,01-03-2021,21222,Neptune Water/Juice Glass Tumbler,629,1,14446
